beacon_id,zone_name,zone_status,zone_id,station_id,clock,sub_station_id,direction,height_inches,pole_type,power_feed,mount_location,power_source,atd_location_id,created_date,created_by,modified_date,modified_by,am_start,am_end,pm_start,pm_end,pm_start_2,pm_end_2,location_name,location,latitude,longitude,unit_address,Source DB ID
7503-275-00,HILL COUNTRY,Active,7503,275,TRUE,0,NB,104,4_IN,OH,,AC,LOC17-008015,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066500,1492073100,1492094100,1492101900,,,BLK,"(30.27200981, -97.80185405)",30.27200981,-97.80185405,,
7308-180-00,LINDER,Active,7308,180,TRUE,0,NB,85.5,2_IN,OH,,AC,LOC17-008085,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,2100 BLK METCALFE RD,"(30.22361621, -97.7369692)",30.22361621,-97.7369692,,
7116-163-00,LEE,Active,7116,163,TRUE,0,SB,81,2_IN,OH,,AC,LOC17-007790,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492099200,,,3400 BLK DUVAL ST,"(30.29684054, -97.73108476)",30.29684054,-97.73108476,,
7302-195-02,WIDEN,Active,7302,195,FALSE,2,NB,71.5,4_IN,OH,,AC,LOC17-009520,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492100100,,,5906 BLK NUCKOLS CROSSING RD,"(30.18663948, -97.74302627)",30.18663948,-97.74302627,,
7310-183-01,HOUSTON,Active,7310,183,FALSE,1,WB,83.75,2_IN,OH,,AC,LOC17-009515,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,2014 BLK TERI RD,"(30.2016792, -97.75155248)",30.2016792,-97.75155248,,
7308-180-01,LINDER,Active,7308,180,FALSE,1,EB,102,4_IN,OH,,AC,LOC17-009490,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,2709 BLK METCALFE RD,"(30.22536886, -97.73657362)",30.22536886,-97.73657362,,
7526-218-00,SMALL,Active,7526,218,TRUE,0,SB,85,4_IN,UG,,AC,LOC17-008640,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492100100,,,4901 BLK MONTEREY OAKS BLVD,"(30.23543838, -97.83990891)",30.23543838,-97.83990891,,
7408-017-00,SPICEWOOD,Active,7408,17,TRUE,0,SB,84,4_IN,,,SOLAR,LOC17-007475,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,11504 BLK OLSON DR,"(30.44666816, -97.80411964)",30.44666816,-97.80411964,,
7230-192-00,MCBEE,Active,7230,192,TRUE,0,WB,96,4_IN,UG,,AC,LOC17-008360,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,905 BLK KRAMER LN,"(30.38158264, -97.69174423)",30.38158264,-97.69174423,,
7413-032-00,CARAWAY,Active,7413,32,TRUE,0,WB,82,2_IN,OH,,AC,LOC17-008195,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,11002 BLK OAK VIEW DR,"(30.41875227, -97.7681568)",30.41875227,-97.7681568,,
7302-195-01,WIDEN,Active,7302,195,FALSE,1,SB,89,2_IN,OH,,,LOC17-010220,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492100100,,,5500 BLK NUCKOLS CROSSING RD,"(30.1903746, -97.74075656)",30.1903746,-97.74075656,,
7129-233-00,UT ELEMENTARY CHARTER SCHOOL,Active,7129,233,TRUE,0,WB,80,4_IN,OH,,AC,LOC17-008225,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492067700,1492071300,1492092900,1492099200,,,2200 BLK E 6TH ST,"(30.25978565, -97.71696095)",30.25978565,-97.71696095,,
7523-252-00,ANN RICHARDS SCH FOR YOUNG WOMEN LEADERS,Active,7523,252,TRUE,0,WB,88.5,2_IN,OH,,AC,LOC17-008250,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492072200,1492074900,1492101000,1492102800,,,2000 BLK PRATHER LN,"(30.23481364, -97.78803726)",30.23481364,-97.78803726,,
7502-208-00,BARTON HILLS,Active,7502,208,TRUE,0,SB,85,2_IN,OH,,AC,LOC17-007795,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,2000 BLK BARTON HILLS DR,"(30.25506544, -97.78226084)",30.25506544,-97.78226084,,
7434-379-00,POND SPRINGS,Active,7434,379,TRUE,0,EB,,,,,AC,LOC17-009185,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,7904 BLK ELKHORN MOUNTAIN TRL,"(30.44486403, -97.76680433)",30.44486403,-97.76680433,,
7527-258-01,COWAN,Active,7527,258,FALSE,1,EB,96,4_IN,UG,,AC,LOC17-009905,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,2720 BLK GUIDEPOST TRL,"(30.18906454, -97.82966691)",30.18906454,-97.82966691,,
7529-253-01,ANN RICHARDS SCHOOL FOR GIRLS,Active,7529,253,FALSE,1,NB,95,4_IN,OH,,AC,LOC17-009615,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492072200,1492074900,1492101000,1492102800,,,4000 BLK MANCHACA RD,"(30.23300952, -97.78619618)",30.23300952,-97.78619618,,
7238-331-00,GARCIA,Active,7238,331,TRUE,0,,,,,,AC,LOC17-008905,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492067700,1492071300,1492096500,1492100100,,,7200 BLK JOHNNY MORRIS RD,"(30.30718123, -97.64359283)",30.30718123,-97.64359283,,
7305-282-01,FULMORE,Active,7305,282,FALSE,1,SB,,,,MA,AC,LOC17-009460,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065000,1492072200,1492093800,1492100100,,,1900 BLK S CONGRESS AVE,"(30.24448371, -97.75167444)",30.24448371,-97.75167444,,
7123-302-00,EASTSIDE MEMORIAL AT THE JOHNSTON CAMPUS,Active,7123,302,TRUE,0,SB,107,4_IN,OH,,AC,LOC17-007650,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492071300,1492074900,1492098300,1492101900,,,1100 BLK GARDNER RD,"(30.26108589, -97.68097882)",30.26108589,-97.68097882,,
7220-112-00,PEARCE,Active,7220,112,TRUE,0,,,,,,AC,LOC17-007705,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492100100,,,BLK,"(30.31471403, -97.68105774)",30.31471403,-97.68105774,,
7110-259-01,NORMAN,Active,7110,259,FALSE,1,WB,89,2_IN,OH,,AC,LOC17-009990,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,1800 BLK WEBBERVILLE RD,"(30.28218866, -97.67725678)",30.28218866,-97.67725678,,
7240-376-00,GUERRO-THOMPSON,Active,7240,376,TRUE,0,WB,,4_IN,,,AC,LOC17-009210,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,BLK,"(30.36586535, -97.69046452)",30.36586535,-97.69046452,,
7108-144-02,GOVALLE,Active,7108,144,FALSE,2,EB,81,2_IN,OH,,AC,LOC17-009400,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,3400 BLK GOVALLE AVE,"(30.26488809, -97.69921766)",30.26488809,-97.69921766,,
7101-139-05,ALLAN,Active,7101,139,FALSE,5,SB,95,2_IN,OH,,AC,LOC17-010055,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492101000,,,730 BLK SHADY LN,"(30.25607764, -97.69588142)",30.25607764,-97.69588142,,
7529-253-00,ANN RICHARDS SCHOOL FOR GIRLS,Active,7529,253,TRUE,0,SB,85,2_IN,OH,,AC,LOC17-008255,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492072200,1492074900,1492101000,1492102800,,,3728 BLK MANCHACA RD,"(30.2343461, -97.78553556)",30.2343461,-97.78553556,,
7111-151-00,OAK SPRINGS,Active,7111,151,TRUE,0,EB,82,2_IN,OH,,AC,LOC17-008260,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,2901 BLK E 12TH ST,"(30.27605995, -97.70512791)",30.27605995,-97.70512791,,
7315-287-07,DAWSON,Active,7315,287,FALSE,7,NB,84.5,2_IN,OH,SP,SOLAR,LOC17-009625,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492092000,1492098300,,,BLK,"(30.23346797, -97.76500878)",30.23346797,-97.76500878,,
7406-014-00,SUMMIT,Active,7406,14,TRUE,0,NB,82,2_IN,OH,,AC,LOC17-007945,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492098300,,,12100 BLK AMHERST DR,"(30.41617142, -97.71893178)",30.41617142,-97.71893178,,
7219-111-01,ANDREWS,Active,7219,111,FALSE,1,NB,,2_IN,,,AC,LOC17-009945,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,6600 BLK NORTHEAST DR,"(30.31631623, -97.68147236)",30.31631623,-97.68147236,,
7108-141-00,GOVALLE,Active,7108,141,TRUE,0,NB,88,4_IN,UG,,AC,LOC17-008820,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,1124 BLK AIRPORT BLVD,"(30.26724188, -97.69590358)",30.26724188,-97.69590358,,
7313-284-06,PLEASANT HILL,Active,7313,284,FALSE,6,WB,98,4_IN,OH,,AC,LOC17-009550,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,100 BLK EBERHART LN,"(30.19719884, -97.77749328)",30.19719884,-97.77749328,,
7512-231-00,MILLS,Active,7512,231,TRUE,0,EB,118,4_IN,,,SOLAR,LOC17-007495,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492092900,1492097400,,,6401 BLK DAVIS LN,"(30.21232354, -97.87983764)",30.21232354,-97.87983764,,
7517-290-00,BEDICHEK,Active,7517,290,TRUE,0,NB,85,2_IN,OH,,AC,LOC17-007815,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492094700,1492100100,,,6800 BLK BILL HUGHES RD,"(30.19327954, -97.78646424)",30.19327954,-97.78646424,,
7511-227-00,BOONE,Active,7511,227,TRUE,0,EB,82,4_IN,UG,,AC,LOC17-007590,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,3806 BLK ALEXANDRIA DR,"(30.20193017, -97.84329644)",30.20193017,-97.84329644,,
7215-098-01,WEBB,Active,7215,98,FALSE,1,WB,,,,SP,AC,LOC17-009970,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492101000,,,616 BLK E ST JOHNS AVE,"(30.33346408, -97.70558631)",30.33346408,-97.70558631,,
7223-117-00,PECAN SPRINGS,Active,7223,117,TRUE,0,NB,79,2_IN,OH,,AC,LOC17-007725,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492100100,,,3500 BLK ROGGE LN,"(30.30155376, -97.67497822)",30.30155376,-97.67497822,,
7110-149-01,NORMAN,Active,7110,149,FALSE,1,EB,97,4_IN,OH,,AC,LOC17-009985,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,5600 BLK SAMUEL HUSTON AVE,"(30.27920962, -97.67377685)",30.27920962,-97.67377685,,
7203-107-00,WINN,Active,7203,107,TRUE,0,,,,,,AC,LOC17-008050,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,7200 BLK MANOR RD,"(30.31459773, -97.66416977)",30.31459773,-97.66416977,,
7303-286-02,ST ELMO,Active,7303,286,FALSE,2,SB,79.75,2_IN,OH,,AC,LOC17-009510,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492092000,1492097400,,,4213 BLK S 1ST ST,"(30.22177443, -97.77256547)",30.22177443,-97.77256547,,
7221-115-00,"PEARCE, ANDREWS",Active,7221,115,TRUE,0,NB,90,4_IN,UG,,AC,LOC17-007735,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492072200,1492093800,1492100100,,,2705 BLK LOYOLA LN,"(30.31510547, -97.67404878)",30.31510547,-97.67404878,,
7226-270-00,HARRIS,Active,7226,270,TRUE,0,NB,,4_IN,OH,,,LOC17-010170,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,6000 BLK BERKMAN DR,"(30.31451832, -97.69220539)",30.31451832,-97.69220539,,
7313-284-01,PLEASANT HILL,Active,7313,284,FALSE,1,EB,85,2_IN,OH,,AC,LOC17-009580,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,BLK,"(30.19783745, -97.77608328)",30.19783745,-97.77608328,,
7312-200-00,LANGFORD,Active,7312,200,TRUE,0,SB,85,2_IN,UG,,AC,LOC17-008035,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,6702 BLK STONLEIGH PL,"(30.18436691, -97.76030014)",30.18436691,-97.76030014,,
7420-057-01,"DOSS, MURCHISON",Active,7420,57,FALSE,1,EB,91,2_IN,OH,,AC,LOC17-009775,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492072200,1492093800,1492100100,,,3810 BLK NORTH HILLS DR,"(30.35444027, -97.76115542)",30.35444027,-97.76115542,,
7111-153-01,OAK SPRINGS,Active,7111,153,FALSE,1,WB,90,2_IN,OH,,AC,LOC17-009420,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,2700 BLK OAK SPRINGS DR,"(30.27266, -97.70397659)",30.27266,-97.70397659,,
7408-016-00,SPICEWOOD,Active,7408,16,TRUE,0,NB,94,4_IN,,,SOLAR,LOC17-007470,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,11504 BLK OLSON DR,"(30.44486437, -97.8054591)",30.44486437,-97.8054591,,
7114-UNK-02,ST. MARTIN LUTHERAN SCHOOL,Active,7114,UNK,FALSE,2,SB,88,STREET,UG,,AC,LOC17-009445,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,,,,,,,1600 BLK RIO GRANDE ST,"(30.28037341, -97.74573502)",30.28037341,-97.74573502,,
7421-059-01,GULLETT,Active,7421,59,FALSE,1,NB,88,2_IN,OH,,AC,LOC17-009780,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492092900,1492096500,,,6200 BLK TREADWELL BLVD,"(30.34318721, -97.74805769)",30.34318721,-97.74805769,,
7107-137-01,BROOKE,Active,7107,137,FALSE,1,NB,94,2_IN,OH,,AC,LOC17-009365,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492070400,1492093800,1492097400,,,117 BLK TILLERY ST,"(30.25343881, -97.70789098)",30.25343881,-97.70789098,,
7218-109-00,L.B.J,Active,7218,109,TRUE,0,WB,87,4_IN,UG,,AC,LOC17-008110,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492067700,1492071300,1492097400,1492101000,,,5600 BLK PURPLE SAGE DR,"(30.30938447, -97.65453461)",30.30938447,-97.65453461,,
7235-306-00,JOHN B CONNALLY,Active,7235,306,TRUE,0,NB,125,4_IN,UG,,AC,LOC17-008880,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492072200,1492074900,1492079400,1492090200,1492099200,1492101900,12500 BLK N LAMAR BLVD,"(30.41762324, -97.67551516)",30.41762324,-97.67551516,,
7314-204-00,GALINDO,Active,7314,204,TRUE,0,SB,92.5,4_IN,OH,,AC,LOC17-008480,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492070400,1492093800,1492097400,,,3700 BLK S 2ND ST,"(30.23012565, -97.77051504)",30.23012565,-97.77051504,,
7433-367-00,LIVE OAK EL/ DEER PARK MS,Active,7433,367,TRUE,0,SB,,,,,,LOC17-010130,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492066800,1492073100,1492093800,1492099200,,,12610 BLK TURTLE ROCK RD,"(30.45232797, -97.77578424)",30.45232797,-97.77578424,,
7204-088-00,WOOLDRIDGE,Active,7204,88,TRUE,0,NB,93,2_IN,UG,,AC,LOC17-008705,4/13/17 19:00,John Clary,4/13/17 19:00,John Clary,1492065900,1492071300,1492091100,1492097400,,,8900 BLK PARKFIELD DR,"(30.36290344, -97.70871605)",30.36290344,-97.70871605,,
